InformationGainRatio	TPR	PPV	LocalPPV	Ideal-PPV	Ideal-PPV_FPRelative	FPR	Cutoff	
0.155855	0.150868	0.941667	0.924898	1	0.990741	0.00847971	1.06682	
0.1563	0.151535	0.941909	0.924885	1	0.990741	0.00847971	1.06671	
0.156745	0.152203	0.942149	0.924874	1	0.990741	0.00847971	1.06662	
0.157188	0.15287	0.942387	0.924836	1	0.990741	0.00847971	1.06633	
0.157631	0.153538	0.942623	0.924815	1	0.990741	0.00847971	1.06619	
0.158072	0.154206	0.942857	0.924809	1	0.990741	0.00847971	1.06615	
0.158513	0.154873	0.943089	0.924789	1	0.990741	0.00847971	1.06603	
0.158953	0.155541	0.94332	0.924757	1	0.990741	0.00847971	1.06585	
0.159392	0.156208	0.943548	0.924748	1	0.990741	0.00847971	1.0658	
0.15983	0.156876	0.943775	0.924734	1	0.990741	0.00847971	1.06573	
0.160267	0.157543	0.944	0.924726	1	0.990741	0.00847971	1.06569	
0.160703	0.158211	0.944223	0.924722	1	0.990741	0.00847971	1.06567	
0.161138	0.158879	0.944444	0.924716	1	0.990741	0.00847971	1.06564	
0.161573	0.159546	0.944664	0.924675	1	0.990741	0.00847971	1.06545	
0.162007	0.160214	0.944882	0.924657	1	0.990741	0.00847971	1.06537	
0.162439	0.160881	0.945098	0.924633	1	0.990741	0.00847971	1.06527	
0.162871	0.161549	0.945312	0.924626	1	0.990741	0.00847971	1.06524	
0.15984	0.161549	0.941634	0.924516	1	0.990086	0.0090854	1.06482	
0.160275	0.162216	0.94186	0.924422	1	0.990086	0.0090854	1.0645	
0.157334	0.162216	0.938224	0.924387	1	0.989432	0.0096911	1.06439	
0.157771	0.162884	0.938462	0.924352	1	0.989432	0.0096911	1.06428	
0.158206	0.163551	0.938697	0.924228	1	0.989432	0.0096911	1.06392	
0.158641	0.164219	0.938931	0.924199	1	0.989432	0.0096911	1.06384	
0.159074	0.164887	0.939163	0.924121	1	0.989432	0.0096911	1.06363	
0.159508	0.165554	0.939394	0.92409	1	0.989432	0.0096911	1.06355	
0.15994	0.166222	0.939623	0.924015	1	0.989432	0.0096911	1.06336	
0.160371	0.166889	0.93985	0.923869	1	0.989432	0.0096911	1.06301	
0.160802	0.167557	0.940075	0.923821	1	0.989432	0.0096911	1.0629	
0.161232	0.168224	0.940299	0.923816	1	0.989432	0.0096911	1.06289	
0.161661	0.168892	0.94052	0.923148	1	0.989432	0.0096911	1.06153	
0.16209	0.169559	0.940741	0.923105	1	0.989432	0.0096911	1.06145	
0.162517	0.170227	0.940959	0.923033	1	0.989432	0.0096911	1.06132	
0.162944	0.170895	0.941176	0.922983	1	0.989432	0.0096911	1.06123	
0.163371	0.171562	0.941392	0.922955	1	0.989432	0.0096911	1.06118	
0.163796	0.17223	0.941606	0.922863	1	0.989432	0.0096911	1.06102	
0.164221	0.172897	0.941818	0.922846	1	0.989432	0.0096911	1.06099	
0.164645	0.173565	0.942029	0.922694	1	0.989432	0.0096911	1.06073	
0.165068	0.174232	0.942238	0.922646	1	0.989432	0.0096911	1.06065	
0.165913	0.175567	0.942652	0.922345	1	0.989432	0.0096911	1.06016	
0.166335	0.176235	0.942857	0.922256	1	0.989432	0.0096911	1.06002	
0.166755	0.176903	0.94306	0.922217	1	0.989432	0.0096911	1.05996	
0.163952	0.176903	0.939716	0.922153	1	0.988779	0.0102968	1.05986	
0.164374	0.17757	0.939929	0.921995	1	0.988779	0.0102968	1.05962	
0.164796	0.178238	0.940141	0.921989	1	0.988779	0.0102968	1.05961	
0.165217	0.178905	0.940351	0.921929	1	0.988779	0.0102968	1.05952	
0.165638	0.179573	0.940559	0.921861	1	0.988779	0.0102968	1.05942	
0.166058	0.18024	0.940767	0.921841	1	0.988779	0.0102968	1.05939	
0.166895	0.181575	0.941176	0.921739	1	0.988779	0.0102968	1.05924	
0.16418	0.181575	0.937931	0.921684	1	0.988127	0.0109025	1.05916	
0.1646	0.182243	0.938144	0.921615	1	0.988127	0.0109025	1.05906	
